"","state","date","hosp_rate","Level","hosp_rate_3m","scale_age"
"1","California",2023-07-01,5.4,"<1 Years",NA,NA
"2","California",2023-07-08,0,"<1 Years",NA,NA
"3","California",2023-07-15,0,"<1 Years",1.8,3.09633027522936
"4","California",2023-07-22,0,"<1 Years",0,0
"5","California",2023-07-29,2.7,"<1 Years",0.9,1.54816513761468
"6","California",2023-08-05,2.7,"<1 Years",1.8,3.09633027522936
"7","California",2023-08-12,2.7,"<1 Years",2.7,4.64449541284404
"8","California",2023-08-19,0,"<1 Years",1.8,3.09633027522936
"9","California",2023-08-26,2.7,"<1 Years",1.8,3.09633027522936
"10","California",2023-09-02,2.7,"<1 Years",1.8,3.09633027522936
"11","California",2023-09-09,10.7,"<1 Years",5.36666666666667,9.23165137614679
"12","California",2023-09-16,5.4,"<1 Years",6.26666666666667,10.7798165137615
"13","California",2023-09-23,8,"<1 Years",8.03333333333333,13.8188073394495
"14","California",2023-09-30,10.7,"<1 Years",8.03333333333333,13.8188073394495
"15","California",2023-07-01,0.7,"1-4 Years",NA,NA
"16","California",2023-07-08,0,"1-4 Years",NA,NA
"17","California",2023-07-15,0,"1-4 Years",0.233333333333333,2.08955223880597
"18","California",2023-07-22,0.7,"1-4 Years",0.233333333333333,2.08955223880597
"19","California",2023-07-29,0.7,"1-4 Years",0.466666666666667,4.17910447761194
"20","California",2023-08-05,0,"1-4 Years",0.466666666666667,4.17910447761194
"21","California",2023-08-12,0,"1-4 Years",0.233333333333333,2.08955223880597
"22","California",2023-08-19,0,"1-4 Years",0,0
"23","California",2023-08-26,0.7,"1-4 Years",0.233333333333333,2.08955223880597
"24","California",2023-09-02,0,"1-4 Years",0.233333333333333,2.08955223880597
"25","California",2023-09-09,0.7,"1-4 Years",0.466666666666667,4.17910447761194
"26","California",2023-09-16,1.4,"1-4 Years",0.7,6.26865671641791
"27","California",2023-09-23,2.1,"1-4 Years",1.4,12.5373134328358
"28","California",2023-09-30,4.3,"1-4 Years",2.6,23.2835820895522
"29","California",2023-07-01,0,"18-49 Years",NA,NA
"30","California",2023-07-08,0,"18-49 Years",NA,NA
"31","California",2023-07-15,0,"18-49 Years",0,0
"32","California",2023-07-22,0.1,"18-49 Years",0.0333333333333333,5.26315789473684
"33","California",2023-07-29,0,"18-49 Years",0.0333333333333333,5.26315789473684
"34","California",2023-08-05,0,"18-49 Years",0.0333333333333333,5.26315789473684
"35","California",2023-08-12,0,"18-49 Years",0,0
"36","California",2023-08-19,0,"18-49 Years",0,0
"37","California",2023-08-26,0,"18-49 Years",0,0
"38","California",2023-09-02,0,"18-49 Years",0,0
"39","California",2023-09-09,0,"18-49 Years",0,0
"40","California",2023-09-16,0.1,"18-49 Years",0.0333333333333333,5.26315789473684
"41","California",2023-09-23,0,"18-49 Years",0.0333333333333333,5.26315789473684
"42","California",2023-09-30,0,"18-49 Years",0.0333333333333333,5.26315789473684
"43","California",2023-07-01,0,"5-17 Years",NA,NA
"44","California",2023-07-08,0.2,"5-17 Years",NA,NA
"45","California",2023-07-15,0,"5-17 Years",0.0666666666666667,5.55555555555556
"46","California",2023-07-22,0,"5-17 Years",0.0666666666666667,5.55555555555556
"47","California",2023-07-29,0,"5-17 Years",0,0
"48","California",2023-08-05,0,"5-17 Years",0,0
"49","California",2023-08-12,0,"5-17 Years",0,0
"50","California",2023-08-19,0,"5-17 Years",0,0
"51","California",2023-08-26,0.4,"5-17 Years",0.133333333333333,11.1111111111111
"52","California",2023-09-02,0,"5-17 Years",0.133333333333333,11.1111111111111
"53","California",2023-09-09,0.2,"5-17 Years",0.2,16.6666666666667
"54","California",2023-09-16,0.2,"5-17 Years",0.133333333333333,11.1111111111111
"55","California",2023-09-23,0,"5-17 Years",0.133333333333333,11.1111111111111
"56","California",2023-09-30,0.2,"5-17 Years",0.133333333333333,11.1111111111111
"57","California",2023-07-01,0,"50-64 Years",NA,NA
"58","California",2023-07-08,0,"50-64 Years",NA,NA
"59","California",2023-07-15,0,"50-64 Years",0,0
"60","California",2023-07-22,0,"50-64 Years",0,0
"61","California",2023-07-29,0,"50-64 Years",0,0
"62","California",2023-08-05,0,"50-64 Years",0,0
"63","California",2023-08-12,0,"50-64 Years",0,0
"64","California",2023-08-19,0,"50-64 Years",0,0
"65","California",2023-08-26,0,"50-64 Years",0,0
"66","California",2023-09-02,0,"50-64 Years",0,0
"67","California",2023-09-09,0,"50-64 Years",0,0
"68","California",2023-09-16,0.1,"50-64 Years",0.0333333333333333,1.63934426229508
"69","California",2023-09-23,0,"50-64 Years",0.0333333333333333,1.63934426229508
"70","California",2023-09-30,0,"50-64 Years",0.0333333333333333,1.63934426229508
"71","California",2023-07-01,0,"65-74 Years",NA,NA
"72","California",2023-07-08,0,"65-74 Years",NA,NA
"73","California",2023-07-15,0,"65-74 Years",0,0
"74","California",2023-07-22,0,"65-74 Years",0,0
"75","California",2023-07-29,0,"65-74 Years",0,0
"76","California",2023-08-05,0,"65-74 Years",0,0
"77","California",2023-08-12,0.3,"65-74 Years",0.1,2.22222222222222
"78","California",2023-08-19,0,"65-74 Years",0.1,2.22222222222222
"79","California",2023-08-26,0,"65-74 Years",0.1,2.22222222222222
"80","California",2023-09-02,0,"65-74 Years",0,0
"81","California",2023-09-09,0,"65-74 Years",0,0
"82","California",2023-09-16,0.3,"65-74 Years",0.1,2.22222222222222
"83","California",2023-09-23,0,"65-74 Years",0.1,2.22222222222222
"84","California",2023-09-30,0.3,"65-74 Years",0.2,4.44444444444444
"85","California",2023-07-01,0,"75+ Years",NA,NA
"86","California",2023-07-08,0.4,"75+ Years",NA,NA
"87","California",2023-07-15,0,"75+ Years",0.133333333333333,0.987654320987654
"88","California",2023-07-22,0,"75+ Years",0.133333333333333,0.987654320987654
"89","California",2023-07-29,0,"75+ Years",0,0
"90","California",2023-08-05,0.4,"75+ Years",0.133333333333333,0.987654320987654
"91","California",2023-08-12,0,"75+ Years",0.133333333333333,0.987654320987654
"92","California",2023-08-19,0,"75+ Years",0.133333333333333,0.987654320987654
"93","California",2023-08-26,0,"75+ Years",0,0
"94","California",2023-09-02,0,"75+ Years",0,0
"95","California",2023-09-09,0.8,"75+ Years",0.266666666666667,1.97530864197531
"96","California",2023-09-16,0.4,"75+ Years",0.4,2.96296296296296
"97","California",2023-09-23,0.8,"75+ Years",0.666666666666667,4.93827160493827
"98","California",2023-09-30,0,"75+ Years",0.4,2.96296296296296
"99","California",2023-10-07,25.3,"<1 Years",14.6666666666667,25.2293577981651
"100","California",2023-10-14,28.1,"<1 Years",21.3666666666667,36.7545871559633
"101","California",2023-10-21,45,"<1 Years",32.8,56.4220183486239
"102","California",2023-10-28,22.5,"<1 Years",31.8666666666667,54.8165137614679
"103","California",2023-11-04,47.8,"<1 Years",38.4333333333333,66.1123853211009
"104","California",2023-11-11,67.5,"<1 Years",45.9333333333333,79.0137614678899
"105","California",2023-11-18,50.6,"<1 Years",55.3,95.1261467889908
"106","California",2023-11-25,53.5,"<1 Years",57.2,98.394495412844
"107","California",2023-12-02,70.3,"<1 Years",58.1333333333333,100
"108","California",2023-12-09,47.8,"<1 Years",57.2,98.394495412844
"109","California",2023-12-16,22.5,"<1 Years",46.8666666666667,80.6192660550459
"110","California",2023-12-23,19.7,"<1 Years",30,51.605504587156
"111","California",2023-12-30,42.2,"<1 Years",28.1333333333333,48.394495412844
"112","California",2024-01-06,39.4,"<1 Years",33.7666666666667,58.0848623853211
"113","California",2024-01-13,16.9,"<1 Years",32.8333333333333,56.4793577981651
"114","California",2024-01-20,5.6,"<1 Years",20.6333333333333,35.493119266055
"115","California",2024-01-27,11.3,"<1 Years",11.2666666666667,19.3807339449541
"116","California",2024-02-03,11.3,"<1 Years",9.4,16.1697247706422
"117","California",2024-02-10,16.9,"<1 Years",13.1666666666667,22.6490825688073
"118","California",2024-02-17,11.3,"<1 Years",13.1666666666667,22.6490825688073
"119","California",2024-02-24,8.4,"<1 Years",12.2,20.9862385321101
"120","California",2024-03-02,8.4,"<1 Years",9.36666666666667,16.1123853211009
"121","California",2024-03-09,0,"<1 Years",5.6,9.63302752293578
"122","California",2024-03-16,0,"<1 Years",2.8,4.81651376146789
"123","California",2024-03-23,0,"<1 Years",0,0
"124","California",2024-03-30,0,"<1 Years",0,0
"125","California",2024-04-06,0,"<1 Years",0,0
"126","California",2024-04-13,2.8,"<1 Years",0.933333333333333,1.60550458715596
"127","California",2024-04-20,5.6,"<1 Years",2.8,4.81651376146789
"128","California",2024-04-27,2.8,"<1 Years",3.73333333333333,6.42201834862385
"129","California",2024-05-04,2.8,"<1 Years",3.73333333333333,6.42201834862385
"130","California",2024-05-11,0,"<1 Years",1.86666666666667,3.21100917431193
"131","California",2024-05-18,2.8,"<1 Years",1.86666666666667,3.21100917431193
"132","California",2024-05-25,0,"<1 Years",0.933333333333333,1.60550458715596
"133","California",2024-06-01,0,"<1 Years",0.933333333333333,1.60550458715596
"134","California",2024-06-08,0,"<1 Years",0,0
"135","California",2024-06-15,0,"<1 Years",0,0
"136","California",2024-06-22,0,"<1 Years",0,0
"137","California",2024-06-29,0,"<1 Years",0,0
"138","California",2024-07-06,0,"<1 Years",0,0
"139","California",2024-07-13,0,"<1 Years",0,0
"140","California",2024-07-20,0,"<1 Years",0,0
"141","California",2024-07-27,0,"<1 Years",0,0
"142","California",2024-08-03,0,"<1 Years",0,0
"143","California",2024-08-10,0,"<1 Years",0,0
"144","California",2024-08-17,0,"<1 Years",0,0
"145","California",2024-08-24,0,"<1 Years",0,0
"146","California",2024-08-31,0,"<1 Years",0,0
"147","California",2024-09-07,0,"<1 Years",0,0
"148","California",2024-09-14,0,"<1 Years",0,0
"149","California",2024-09-21,2.8,"<1 Years",0.933333333333333,1.60550458715596
"150","California",2024-09-28,0,"<1 Years",0.933333333333333,1.60550458715596
"151","California",2023-10-07,3.6,"1-4 Years",3.33333333333333,29.8507462686567
"152","California",2023-10-14,7.1,"1-4 Years",5,44.7761194029851
"153","California",2023-10-21,3.6,"1-4 Years",4.76666666666667,42.6865671641791
"154","California",2023-10-28,3.6,"1-4 Years",4.76666666666667,42.6865671641791
"155","California",2023-11-04,4.3,"1-4 Years",3.83333333333333,34.3283582089552
"156","California",2023-11-11,7.8,"1-4 Years",5.23333333333333,46.865671641791
"157","California",2023-11-18,12.8,"1-4 Years",8.3,74.3283582089552
"158","California",2023-11-25,11.4,"1-4 Years",10.6666666666667,95.5223880597015
"159","California",2023-12-02,9.3,"1-4 Years",11.1666666666667,100
"160","California",2023-12-09,6.4,"1-4 Years",9.03333333333333,80.8955223880597
"161","California",2023-12-16,6.4,"1-4 Years",7.36666666666667,65.9701492537313
"162","California",2023-12-23,5.7,"1-4 Years",6.16666666666667,55.2238805970149
"163","California",2023-12-30,7.1,"1-4 Years",6.4,57.3134328358209
"164","California",2024-01-06,10,"1-4 Years",7.6,68.0597014925373
"165","California",2024-01-13,2.1,"1-4 Years",6.4,57.3134328358209
"166","California",2024-01-20,2.8,"1-4 Years",4.96666666666667,44.4776119402985
"167","California",2024-01-27,7.1,"1-4 Years",4,35.8208955223881
"168","California",2024-02-03,6.4,"1-4 Years",5.43333333333333,48.6567164179105
"169","California",2024-02-10,1.4,"1-4 Years",4.96666666666667,44.4776119402985
"170","California",2024-02-17,0.7,"1-4 Years",2.83333333333333,25.3731343283582
"171","California",2024-02-24,1.4,"1-4 Years",1.16666666666667,10.4477611940299
"172","California",2024-03-02,3.6,"1-4 Years",1.9,17.0149253731343
"173","California",2024-03-09,1.4,"1-4 Years",2.13333333333333,19.1044776119403
"174","California",2024-03-16,1.4,"1-4 Years",2.13333333333333,19.1044776119403
"175","California",2024-03-23,0.7,"1-4 Years",1.16666666666667,10.4477611940299
"176","California",2024-03-30,0.7,"1-4 Years",0.933333333333334,8.35820895522388
"177","California",2024-04-06,0,"1-4 Years",0.466666666666667,4.17910447761194
"178","California",2024-04-13,0.7,"1-4 Years",0.466666666666667,4.17910447761194
"179","California",2024-04-20,0.7,"1-4 Years",0.466666666666667,4.17910447761194
"180","California",2024-04-27,0.7,"1-4 Years",0.7,6.26865671641791
"181","California",2024-05-04,0,"1-4 Years",0.466666666666667,4.17910447761194
"182","California",2024-05-11,0,"1-4 Years",0.233333333333334,2.08955223880597
"183","California",2024-05-18,0.7,"1-4 Years",0.233333333333334,2.08955223880597
"184","California",2024-05-25,0,"1-4 Years",0.233333333333334,2.08955223880597
"185","California",2024-06-01,0,"1-4 Years",0.233333333333334,2.08955223880597
"186","California",2024-06-08,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"187","California",2024-06-15,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"188","California",2024-06-22,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"189","California",2024-06-29,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"190","California",2024-07-06,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"191","California",2024-07-13,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"192","California",2024-07-20,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"193","California",2024-07-27,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"194","California",2024-08-03,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"195","California",2024-08-10,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"196","California",2024-08-17,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"197","California",2024-08-24,0,"1-4 Years",3.70074341541719e-16,3.31409858097062e-15
"198","California",2024-08-31,0.7,"1-4 Years",0.233333333333334,2.08955223880597
"199","California",2024-09-07,0,"1-4 Years",0.233333333333334,2.08955223880597
"200","California",2024-09-14,1.4,"1-4 Years",0.7,6.26865671641791
"201","California",2024-09-21,0,"1-4 Years",0.466666666666667,4.17910447761194
"202","California",2024-09-28,0,"1-4 Years",0.466666666666667,4.17910447761194
"203","California",2023-10-07,0.1,"18-49 Years",0.0333333333333333,5.26315789473684
"204","California",2023-10-14,0,"18-49 Years",0.0333333333333333,5.26315789473684
"205","California",2023-10-21,0.1,"18-49 Years",0.0666666666666667,10.5263157894737
"206","California",2023-10-28,0,"18-49 Years",0.0333333333333333,5.26315789473684
"207","California",2023-11-04,0.3,"18-49 Years",0.133333333333333,21.0526315789474
"208","California",2023-11-11,0.2,"18-49 Years",0.166666666666667,26.3157894736842
"209","California",2023-11-18,0.3,"18-49 Years",0.266666666666667,42.1052631578947
"210","California",2023-11-25,0.2,"18-49 Years",0.233333333333333,36.8421052631579
"211","California",2023-12-02,0.6,"18-49 Years",0.366666666666667,57.8947368421053
"212","California",2023-12-09,0.6,"18-49 Years",0.466666666666667,73.6842105263158
"213","California",2023-12-16,0.7,"18-49 Years",0.633333333333333,100
"214","California",2023-12-23,0.6,"18-49 Years",0.633333333333333,100
"215","California",2023-12-30,0.4,"18-49 Years",0.566666666666667,89.4736842105263
"216","California",2024-01-06,0.8,"18-49 Years",0.6,94.7368421052632
"217","California",2024-01-13,0.5,"18-49 Years",0.566666666666667,89.4736842105263
"218","California",2024-01-20,0.1,"18-49 Years",0.466666666666667,73.6842105263158
"219","California",2024-01-27,0.2,"18-49 Years",0.266666666666667,42.1052631578947
"220","California",2024-02-03,0.2,"18-49 Years",0.166666666666667,26.3157894736842
"221","California",2024-02-10,0.2,"18-49 Years",0.2,31.5789473684211
"222","California",2024-02-17,0.1,"18-49 Years",0.166666666666667,26.3157894736842
"223","California",2024-02-24,0.2,"18-49 Years",0.166666666666667,26.3157894736842
"224","California",2024-03-02,0.2,"18-49 Years",0.166666666666667,26.3157894736842
"225","California",2024-03-09,0.1,"18-49 Years",0.166666666666667,26.3157894736842
"226","California",2024-03-16,0.1,"18-49 Years",0.133333333333333,21.0526315789474
"227","California",2024-03-23,0.1,"18-49 Years",0.1,15.7894736842105
"228","California",2024-03-30,0,"18-49 Years",0.0666666666666666,10.5263157894737
"229","California",2024-04-06,0,"18-49 Years",0.0333333333333333,5.26315789473684
"230","California",2024-04-13,0.1,"18-49 Years",0.0333333333333333,5.26315789473684
"231","California",2024-04-20,0.1,"18-49 Years",0.0666666666666666,10.5263157894737
"232","California",2024-04-27,0,"18-49 Years",0.0666666666666666,10.5263157894737
"233","California",2024-05-04,0.1,"18-49 Years",0.0666666666666666,10.5263157894737
"234","California",2024-05-11,0,"18-49 Years",0.0333333333333333,5.26315789473684
"235","California",2024-05-18,0,"18-49 Years",0.0333333333333333,5.26315789473684
"236","California",2024-05-25,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"237","California",2024-06-01,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"238","California",2024-06-08,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"239","California",2024-06-15,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"240","California",2024-06-22,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"241","California",2024-06-29,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"242","California",2024-07-06,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"243","California",2024-07-13,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"244","California",2024-07-20,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"245","California",2024-07-27,0.1,"18-49 Years",0.0333333333333333,5.26315789473684
"246","California",2024-08-03,0,"18-49 Years",0.0333333333333333,5.26315789473684
"247","California",2024-08-10,0,"18-49 Years",0.0333333333333333,5.26315789473684
"248","California",2024-08-17,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"249","California",2024-08-24,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"250","California",2024-08-31,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"251","California",2024-09-07,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"252","California",2024-09-14,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"253","California",2024-09-21,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"254","California",2024-09-28,0,"18-49 Years",-2.77555756156289e-17,-4.38245930773088e-15
"255","California",2023-10-07,0.2,"5-17 Years",0.133333333333333,11.1111111111111
"256","California",2023-10-14,0.8,"5-17 Years",0.4,33.3333333333333
"257","California",2023-10-21,0.8,"5-17 Years",0.6,50
"258","California",2023-10-28,0.2,"5-17 Years",0.6,50
"259","California",2023-11-04,0.2,"5-17 Years",0.4,33.3333333333333
"260","California",2023-11-11,0.8,"5-17 Years",0.4,33.3333333333333
"261","California",2023-11-18,1.2,"5-17 Years",0.733333333333333,61.1111111111111
"262","California",2023-11-25,0.4,"5-17 Years",0.8,66.6666666666667
"263","California",2023-12-02,0.4,"5-17 Years",0.666666666666667,55.5555555555556
"264","California",2023-12-09,1,"5-17 Years",0.6,50
"265","California",2023-12-16,1.4,"5-17 Years",0.933333333333333,77.7777777777778
"266","California",2023-12-23,1.2,"5-17 Years",1.2,100
"267","California",2023-12-30,0.2,"5-17 Years",0.933333333333333,77.7777777777778
"268","California",2024-01-06,0.6,"5-17 Years",0.666666666666667,55.5555555555556
"269","California",2024-01-13,0.4,"5-17 Years",0.4,33.3333333333333
"270","California",2024-01-20,0,"5-17 Years",0.333333333333333,27.7777777777778
"271","California",2024-01-27,0.2,"5-17 Years",0.2,16.6666666666667
"272","California",2024-02-03,0.2,"5-17 Years",0.133333333333333,11.1111111111111
"273","California",2024-02-10,0.2,"5-17 Years",0.2,16.6666666666667
"274","California",2024-02-17,0.2,"5-17 Years",0.2,16.6666666666667
"275","California",2024-02-24,0.2,"5-17 Years",0.2,16.6666666666667
"276","California",2024-03-02,0,"5-17 Years",0.133333333333333,11.1111111111111
"277","California",2024-03-09,0,"5-17 Years",0.0666666666666667,5.55555555555556
"278","California",2024-03-16,0.2,"5-17 Years",0.0666666666666667,5.55555555555556
"279","California",2024-03-23,0,"5-17 Years",0.0666666666666667,5.55555555555556
"280","California",2024-03-30,0,"5-17 Years",0.0666666666666667,5.55555555555556
"281","California",2024-04-06,0,"5-17 Years",0,0
"282","California",2024-04-13,0,"5-17 Years",0,0
"283","California",2024-04-20,0,"5-17 Years",0,0
"284","California",2024-04-27,0,"5-17 Years",0,0
"285","California",2024-05-04,0,"5-17 Years",0,0
"286","California",2024-05-11,0,"5-17 Years",0,0
"287","California",2024-05-18,0,"5-17 Years",0,0
"288","California",2024-05-25,0,"5-17 Years",0,0
"289","California",2024-06-01,0.2,"5-17 Years",0.0666666666666667,5.55555555555556
"290","California",2024-06-08,0,"5-17 Years",0.0666666666666667,5.55555555555556
"291","California",2024-06-15,0,"5-17 Years",0.0666666666666667,5.55555555555556
"292","California",2024-06-22,0,"5-17 Years",0,0
"293","California",2024-06-29,0,"5-17 Years",0,0
"294","California",2024-07-06,0,"5-17 Years",0,0
"295","California",2024-07-13,0,"5-17 Years",0,0
"296","California",2024-07-20,0,"5-17 Years",0,0
"297","California",2024-07-27,0,"5-17 Years",0,0
"298","California",2024-08-03,0,"5-17 Years",0,0
"299","California",2024-08-10,0,"5-17 Years",0,0
"300","California",2024-08-17,0,"5-17 Years",0,0
"301","California",2024-08-24,0,"5-17 Years",0,0
"302","California",2024-08-31,0,"5-17 Years",0,0
"303","California",2024-09-07,0,"5-17 Years",0,0
"304","California",2024-09-14,0,"5-17 Years",0,0
"305","California",2024-09-21,0,"5-17 Years",0,0
"306","California",2024-09-28,0,"5-17 Years",0,0
"307","California",2023-10-07,0.3,"50-64 Years",0.1,4.91803278688525
"308","California",2023-10-14,0,"50-64 Years",0.1,4.91803278688525
"309","California",2023-10-21,0.3,"50-64 Years",0.2,9.83606557377049
"310","California",2023-10-28,0.3,"50-64 Years",0.2,9.83606557377049
"311","California",2023-11-04,0.1,"50-64 Years",0.233333333333333,11.4754098360656
"312","California",2023-11-11,0.7,"50-64 Years",0.366666666666667,18.0327868852459
"313","California",2023-11-18,1,"50-64 Years",0.6,29.5081967213115
"314","California",2023-11-25,1.8,"50-64 Years",1.16666666666667,57.3770491803279
"315","California",2023-12-02,1,"50-64 Years",1.26666666666667,62.2950819672131
"316","California",2023-12-09,2,"50-64 Years",1.6,78.6885245901639
"317","California",2023-12-16,1.6,"50-64 Years",1.53333333333333,75.4098360655738
"318","California",2023-12-23,2.5,"50-64 Years",2.03333333333333,100
"319","California",2023-12-30,1.3,"50-64 Years",1.8,88.5245901639344
"320","California",2024-01-06,2.2,"50-64 Years",2,98.3606557377049
"321","California",2024-01-13,1.2,"50-64 Years",1.56666666666667,77.0491803278689
"322","California",2024-01-20,1.6,"50-64 Years",1.66666666666667,81.9672131147541
"323","California",2024-01-27,1,"50-64 Years",1.26666666666667,62.2950819672131
"324","California",2024-02-03,0.3,"50-64 Years",0.966666666666667,47.5409836065574
"325","California",2024-02-10,0.9,"50-64 Years",0.733333333333333,36.0655737704918
"326","California",2024-02-17,0.1,"50-64 Years",0.433333333333333,21.3114754098361
"327","California",2024-02-24,0.6,"50-64 Years",0.533333333333333,26.2295081967213
"328","California",2024-03-02,0.4,"50-64 Years",0.366666666666667,18.0327868852459
"329","California",2024-03-09,0.1,"50-64 Years",0.366666666666667,18.0327868852459
"330","California",2024-03-16,0.3,"50-64 Years",0.266666666666667,13.1147540983607
"331","California",2024-03-23,0,"50-64 Years",0.133333333333333,6.55737704918033
"332","California",2024-03-30,0,"50-64 Years",0.1,4.91803278688524
"333","California",2024-04-06,0.1,"50-64 Years",0.0333333333333333,1.63934426229508
"334","California",2024-04-13,0,"50-64 Years",0.0333333333333333,1.63934426229508
"335","California",2024-04-20,0.1,"50-64 Years",0.0666666666666666,3.27868852459016
"336","California",2024-04-27,0.1,"50-64 Years",0.0666666666666666,3.27868852459016
"337","California",2024-05-04,0,"50-64 Years",0.0666666666666666,3.27868852459016
"338","California",2024-05-11,0,"50-64 Years",0.0333333333333333,1.63934426229508
"339","California",2024-05-18,0.1,"50-64 Years",0.0333333333333333,1.63934426229508
"340","California",2024-05-25,0,"50-64 Years",0.0333333333333333,1.63934426229508
"341","California",2024-06-01,0,"50-64 Years",0.0333333333333333,1.63934426229508
"342","California",2024-06-08,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"343","California",2024-06-15,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"344","California",2024-06-22,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"345","California",2024-06-29,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"346","California",2024-07-06,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"347","California",2024-07-13,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"348","California",2024-07-20,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"349","California",2024-07-27,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"350","California",2024-08-03,0.1,"50-64 Years",0.0333333333333333,1.63934426229508
"351","California",2024-08-10,0,"50-64 Years",0.0333333333333333,1.63934426229508
"352","California",2024-08-17,0,"50-64 Years",0.0333333333333333,1.63934426229508
"353","California",2024-08-24,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"354","California",2024-08-31,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"355","California",2024-09-07,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"356","California",2024-09-14,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"357","California",2024-09-21,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"358","California",2024-09-28,0,"50-64 Years",-3.70074341541719e-17,-1.82003774528714e-15
"359","California",2023-10-07,0,"65-74 Years",0.1,2.22222222222222
"360","California",2023-10-14,0.6,"65-74 Years",0.3,6.66666666666667
"361","California",2023-10-21,0.6,"65-74 Years",0.4,8.88888888888889
"362","California",2023-10-28,0.3,"65-74 Years",0.5,11.1111111111111
"363","California",2023-11-04,2.3,"65-74 Years",1.06666666666667,23.7037037037037
"364","California",2023-11-11,1.7,"65-74 Years",1.43333333333333,31.8518518518519
"365","California",2023-11-18,5.7,"65-74 Years",3.23333333333333,71.8518518518518
"366","California",2023-11-25,4.9,"65-74 Years",4.1,91.1111111111111
"367","California",2023-12-02,2.9,"65-74 Years",4.5,100
"368","California",2023-12-09,3.4,"65-74 Years",3.73333333333333,82.962962962963
"369","California",2023-12-16,5.4,"65-74 Years",3.9,86.6666666666667
"370","California",2023-12-23,3.1,"65-74 Years",3.96666666666667,88.1481481481482
"371","California",2023-12-30,3.4,"65-74 Years",3.96666666666667,88.1481481481482
"372","California",2024-01-06,3.7,"65-74 Years",3.4,75.5555555555556
"373","California",2024-01-13,3.7,"65-74 Years",3.6,80
"374","California",2024-01-20,2.6,"65-74 Years",3.33333333333333,74.0740740740741
"375","California",2024-01-27,2,"65-74 Years",2.76666666666667,61.4814814814815
"376","California",2024-02-03,2.3,"65-74 Years",2.3,51.1111111111111
"377","California",2024-02-10,2.9,"65-74 Years",2.4,53.3333333333333
"378","California",2024-02-17,0.9,"65-74 Years",2.03333333333333,45.1851851851852
"379","California",2024-02-24,2,"65-74 Years",1.93333333333333,42.962962962963
"380","California",2024-03-02,0.6,"65-74 Years",1.16666666666667,25.9259259259259
"381","California",2024-03-09,0.3,"65-74 Years",0.966666666666667,21.4814814814815
"382","California",2024-03-16,0,"65-74 Years",0.3,6.66666666666667
"383","California",2024-03-23,0.9,"65-74 Years",0.4,8.88888888888889
"384","California",2024-03-30,0.3,"65-74 Years",0.4,8.88888888888889
"385","California",2024-04-06,0,"65-74 Years",0.4,8.88888888888889
"386","California",2024-04-13,0,"65-74 Years",0.1,2.22222222222222
